City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
292,quatre cocos,-20.2095,57.7706,298.83,83,46,1.55,MU,1675115439
293,whitehorse,60.7216,-135.0549,265.94,86,100,0.0,CA,1675115439
294,maragogi,-9.0118,-35.2225,299.47,72,60,3.66,BR,1675115440
295,aswan,24.0911,32.8973,293.8,32,0,2.57,EG,1675115440
296,kandi,11.1311,2.9322,299.51,10,99,2.53,BJ,1675115441
297,saint-philippe,45.3584,-73.479,265.97,86,100,3.09,CA,1675115441
298,high level,58.5167,-117.1333,260.22,92,100,0.0,CA,1675115442
299,trairi,-3.2777,-39.2681,298.95,81,24,3.48,BR,1675115443
300,taua,-6.0031,-40.2947,299.75,56,47,4.05,BR,1675115443
301,turayf,31.6726,38.6616,284.29,54,75,3.09,SA,1675115444
302,port hedland,-20.3112,118.5801,299.17,89,98,4.63,AU,1675115444
303,chuy,-33.6938,-53.4561,297.15,74,26,4.56,BR,1675115445
304,presidencia roque saenz pena,-26.7909,-60.441,300.64,69,100,2.64,AR,1675115445
305,kavieng,-2.5735,150.7952,301.01,75,100,2.48,PG,1675115446
306,vinh,18.6692,105.6882,284.19,75,10,1.53,VN,1675115446
307,tubruq,32.0774,23.96,285.87,72,8,6.92,LY,1675115447
308,noyabrsk,63.2003,75.4476,258.03,96,100,5.39,RU,1675115447
309,vila,39.6134,2.8804,278.58,79,0,0.45,ES,1675115448
310,gamba,28.2764,88.5165,267.46,65,0,3.02,CN,1675115448
311,pampierstad,-27.7767,24.6894,293.6,74,98,6.88,ZA,1675115449
312,naze,5.452,7.0567,299.04,80,88,2.44,NG,1675115449
313,say,13.1025,2.3626,298.42,6,93,3.99,NE,1675115450
314,lidorikion,38.5276,22.2031,280.68,87,72,1.74,GR,1675115450
315,maracacume,-2.0492,-45.9587,295.76,98,100,0.14,BR,1675115451
316,port blair,11.6645,92.739,299.83,74,40,1.54,IN,1675115451
317,hoopstad,-27.8342,25.9126,290.3,83,95,5.52,ZA,1675115452
318,barawe,1.4923,44.1066,297.2,82,12,6.2,SO,1675115452
319,batagay,67.6549,134.6351,237.33,97,100,0.89,RU,1675115453
320,carupano,10.6494,-63.2542,296.74,75,24,3.36,VE,1675115453
321,bud,50.8285,-4.5469,280.15,81,81,1.79,GB,1675115454
322,mogadishu,2.0349,45.3419,297.83,81,12,9.3,SO,1675115454
323,sampit,-2.5389,112.9494,296.53,99,99,1.03,ID,1675115455
324,hambantota,6.1249,81.1243,296.33,100,75,1.03,LK,1675115455
325,tabatinga,-21.7374,-48.6881,294.68,91,98,1.33,BR,1675115456
326,alotau,-10.3061,150.4464,300.48,82,85,1.11,PG,1675115456
327,hirado,33.3681,129.5539,279.11,52,4,2.37,JP,1675115457
328,kahului,20.8894,-156.4727,296.44,92,75,3.6,US,1675115457
329,nome,64.5011,-165.4064,272.68,93,100,5.66,US,1675115458
330,puerto carreno,6.188,-67.4895,306.14,43,20,4.63,CO,1675115458
331,opelousas,30.5335,-92.0815,293.09,100,100,2.06,US,1675115425
332,rio gallegos,-51.6461,-69.2632,289.19,27,75,15.43,AR,1675115459
333,codrington,51.5082,-2.3937,278.46,89,25,0.45,GB,1675115460
334,yongan,25.9439,117.3601,279.41,63,0,1.11,CN,1675115460
335,bandar-e torkaman,36.8929,54.0697,276.21,76,90,2.53,IR,1675115461
336,xining,36.6173,101.7762,271.61,23,0,0.24,CN,1675115462
337,manadhoo,5.7665,73.4112,299.34,73,20,3.44,MV,1675115462
338,zhaodong,46.0722,125.9863,254.1,100,100,2.22,CN,1675115463
339,bathsheba,13.2129,-59.5227,299.37,65,40,5.14,BB,1675115464
340,tura,47.39,0.6889,279.93,93,100,2.06,FR,1675115464
341,malanje,-9.5484,16.3475,290.11,96,31,1.66,AO,1675115465
342,tateyama,34.9965,139.87,277.1,38,75,7.72,JP,1675115466
343,chifeng,42.28,118.9426,261.43,81,6,2.38,CN,1675115466
344,marawi,8.0047,124.2854,292.12,93,12,0.59,PH,1675115467
345,acajutla,13.5898,-89.8298,301.96,56,1,3.22,SV,1675115468
346,atbasar,51.81,68.3585,249.5,94,96,0.38,KZ,1675115468
347,khanpur,28.6477,70.656,285.85,53,0,3.92,PK,1675115469
348,hailar,49.2389,120.0229,255.04,99,100,1.27,CN,1675115469
349,thinadhoo,0.5326,72.9971,299.94,75,94,3.96,MV,1675115470
350,sembabule,-0.0809,31.4603,290.92,67,20,0.86,UG,1675115471
351,vestmanna,62.156,-7.166,277.73,93,100,8.23,FO,1675115471
352,merauke,-8.4903,140.3956,298.81,92,95,2.09,ID,1675115472
353,carmen,9.8243,124.1984,295.58,96,80,3.41,PH,1675115473
354,mao,31.6835,103.8502,279.78,57,0,1.43,CN,1675115473
355,kiruna,68.1667,19.5,259.64,86,45,4.65,SE,1675115474
356,grand river south east,-20.2907,57.7852,298.98,94,40,0.0,MU,1675115474
357,amapa,21.7844,-105.2547,304.78,31,0,5.06,MX,1675115475
358,biak,-1.1836,136.0816,298.83,82,100,1.52,ID,1675115476
359,plover,42.8784,-94.6234,257.69,73,30,3.13,US,1675115476
360,huilong,32.7019,115.4757,278.97,36,28,2.57,CN,1675115477
361,woodward,41.8569,-93.9219,261.79,60,0,5.14,US,1675115477
362,baruun-urt,46.6809,113.2835,253.4,94,38,2.34,MN,1675115478
363,sitka,57.0525,-135.3376,277.05,87,100,1.54,US,1675115478
364,salalah,17.0175,54.1011,292.74,51,62,1.11,OM,1675115479
365,galveston,29.2993,-94.7946,284.25,93,100,6.69,US,1675115479
366,annau,37.9022,58.5045,274.98,75,20,1.03,TM,1675115480
367,portland,45.5202,-122.6742,279.78,34,20,3.09,US,1675115203
368,gazli,40.1339,63.454,275.71,75,73,3.57,UZ,1675115481
369,cairns,-16.9207,145.7722,298.77,97,40,3.6,AU,1675115481
370,houston,29.7589,-95.3677,282.55,85,100,6.69,US,1675115460
371,sulangan,11.1374,123.7223,299.1,85,91,7.06,PH,1675115482
372,onega,63.9116,38.0948,271.63,96,100,6.15,RU,1675115483
373,eyl,7.9807,49.8188,295.55,67,64,7.31,SO,1675115483
374,naples,40.8359,14.2488,285.19,74,48,3.58,IT,1675115484
375,berdigestyakh,62.0983,126.6998,228.44,100,66,0.65,RU,1675115485
376,komsomolskiy,43.9827,46.695,274.62,90,44,3.2,RU,1675115485
377,taywarah,33.5221,64.416,268.74,96,99,1.48,AF,1675115486
378,kushima,31.465,131.2283,275.33,71,0,2.68,JP,1675115487
379,zabid,14.1951,43.3152,297.52,61,93,2.9,YE,1675115487
380,bonfim,3.3614,-59.8427,306.17,49,20,6.17,GY,1675115488
381,isangel,-19.5411,169.2811,298.72,94,75,0.0,VU,1675115488
382,hare bay,48.8564,-54.0068,275.09,87,98,3.03,CA,1675115489
383,cabo san lucas,22.8939,-109.9201,298.32,56,91,1.34,MX,1675115489
384,nador,35.174,-2.9281,286.29,67,20,4.12,MA,1675115490
385,salinopolis,-0.6259,-47.3443,297.98,86,76,2.25,BR,1675115490
386,shingu,33.7241,135.993,272.95,78,4,3.06,JP,1675115491
387,bilma,18.6929,12.9187,293.19,14,59,4.96,NE,1675115491
388,houma,29.5958,-90.7195,300.37,72,0,5.14,US,1675115474
389,torbat-e jam,35.2433,60.6263,277.87,62,80,2.26,IR,1675115492
390,geraldton,-28.7704,114.6147,293.24,88,0,2.06,AU,1675115493
391,lavrentiya,65.5838,-171.0058,271.06,98,100,2.02,RU,1675115493
392,pangnirtung,66.148,-65.7173,239.29,68,100,1.03,CA,1675115494
393,srednekolymsk,67.4555,153.7071,253.76,98,100,5.93,RU,1675115494
394,arica,-18.4785,-70.3211,300.97,69,0,5.66,CL,1675115151
395,chimbote,-9.0745,-78.5936,297.19,72,46,3.4,PE,1675115495
396,pontes e lacerda,-15.2315,-59.335,298.55,81,80,0.41,BR,1675115496
397,buala,-8.1455,159.593,300.9,75,89,1.2,SB,1675115496
398,abha,18.2164,42.5044,285.29,82,0,2.06,SA,1675115497
399,stokmarknes,68.567,14.9133,272.13,93,75,2.06,NO,1675115497
400,belmonte,39.5593,-2.7038,272.89,62,1,2.37,ES,1675115499
401,baltiysk,54.6437,19.8942,277.51,81,97,10.63,RU,1675115499
402,sao filipe,14.8953,-24.4969,294.93,69,73,3.82,CV,1675115500
403,pisco,-13.71,-76.203,298.09,69,0,9.77,PE,1675115500
404,rudnichnyy,59.6987,60.2884,254.5,98,36,1.71,RU,1675115501
405,goure,13.9862,10.2646,297.15,10,100,4.56,NE,1675115501
406,sibu,2.2906,111.8256,297.28,100,40,0.51,MY,1675115502
407,mahon,39.8895,4.2662,280.46,81,0,3.09,ES,1675115502
408,klamath falls,42.2249,-121.7817,273.69,39,0,3.09,US,1675115417
409,fortuna,40.5974,-124.156,287.44,43,0,0.45,US,1675115503
410,nara,34.6845,135.8048,273.66,64,16,1.11,JP,1675115503
411,bairiki,1.3296,172.9778,302.16,79,20,6.17,KI,1675115504
412,whyalla,-33.0382,137.5844,292.38,71,0,5.57,AU,1675115505
413,umm jarr,13.8013,32.4078,299.08,18,2,4.45,SD,1675115505
414,qui nhon,13.7704,109.2327,291.82,79,93,5.03,VN,1675115506
415,verkhoyansk,67.5495,133.3875,238.41,96,100,0.9,RU,1675115506
416,ambilobe,-13.1944,49.05,297.0,96,65,0.44,MG,1675115507
417,lianzhou,24.9377,112.4818,279.95,56,0,0.65,CN,1675115508
418,maghama,15.5102,-12.8503,297.48,11,70,4.46,SN,1675115508
419,digby,44.6194,-65.7586,276.92,71,83,1.78,CA,1675115510
420,novosheshminsk,55.0616,51.2249,268.73,92,100,7.74,RU,1675115510
421,donskoye,52.6155,38.9758,268.72,84,100,5.78,RU,1675115511
422,chongqing,29.5647,106.5479,281.62,84,0,1.34,CN,1675115511
423,karaul,58.2762,48.3068,268.04,94,100,5.54,RU,1675115512
424,lishan,41.1453,123.0206,267.34,79,5,2.07,CN,1675115512
425,halmaj,48.2462,21.0017,270.82,79,100,6.98,HU,1675115513
426,nenjiang,49.1735,125.2312,244.84,100,98,1.71,CN,1675115513
427,novikovo,51.1537,37.8879,269.41,80,20,4.29,RU,1675115514
428,sao jose da coroa grande,-8.8894,-35.1515,299.36,73,47,3.77,BR,1675115514
429,kitimat,54.0536,-128.6541,272.54,71,100,0.45,CA,1675115515
430,pangoa,-12.3619,-72.8876,294.7,99,100,0.37,PE,1675115515
431,puerto del rosario,28.5004,-13.8627,290.01,59,40,5.66,ES,1675115022
432,san rafael,37.9735,-122.5311,287.04,25,0,0.89,US,1675115516
433,spas-demensk,54.4126,34.031,270.94,92,100,5.59,RU,1675115517
434,san policarpo,12.1806,125.5074,299.0,85,77,8.45,PH,1675115517
435,colonial heights,37.2556,-77.4112,289.29,80,40,3.6,US,1675115518
436,raudeberg,61.9849,5.1378,275.15,76,98,4.74,NO,1675115518
437,wulanhaote,46.0708,122.0698,259.15,97,100,0.66,CN,1675115519
438,skibbereen,52.251,-7.1508,281.64,75,95,4.47,IE,1675115519
439,kyzyl-suu,42.3395,78.0047,268.02,63,99,3.85,KG,1675115520
440,changji,44.0097,87.3061,256.53,85,100,1.0,CN,1675115521
441,cabinda,-5.5576,12.1919,298.47,85,98,2.88,AO,1675115521
442,ullapool,57.8978,-5.1587,283.97,95,100,9.52,GB,1675115522
443,formoso do araguaia,-11.806,-49.5257,297.69,83,92,1.07,BR,1675115523
444,nanlong,31.3496,106.0325,280.56,47,0,1.47,CN,1675115523
445,jinchang,38.5207,102.186,269.24,31,0,0.98,CN,1675115524
446,necochea,-38.5545,-58.7393,297.89,63,0,8.55,AR,1675115524
447,wanning,18.7961,110.3873,290.54,85,99,2.82,CN,1675115525
448,koumac,-20.5614,164.2812,299.32,70,96,1.01,NC,1675115526
449,anshan,41.1075,122.9903,267.35,79,5,2.31,CN,1675115526
450,wenatchee,47.4235,-120.3103,272.86,55,0,2.57,US,1675115442
451,berlevag,70.799,29.1505,272.82,69,75,5.14,NO,1675115527
452,ndele,4.971,6.7413,299.94,75,50,4.5,NG,1675115528
453,adre,13.4665,22.1977,297.98,14,40,2.97,TD,1675115528
454,altay,47.8258,88.1292,257.78,62,3,2.93,CN,1675115529
455,santa fe,35.6876,-105.9385,280.94,23,0,5.66,US,1675115371
456,shimoda,34.6795,138.9454,277.82,64,98,3.67,JP,1675115530
457,kloulklubed,7.0415,134.2565,300.77,78,63,5.43,PW,1675115531
458,iquique,-20.2141,-70.1525,298.34,84,95,1.53,CL,1675115531
459,ca mau,9.1792,105.1458,295.06,75,100,1.93,VN,1675115532
460,santa cruz,28.4696,-16.2541,290.28,74,20,2.06,ES,1675115533
461,dingle,11.0001,122.6718,296.53,94,93,4.23,PH,1675115533
462,liku,-19.0534,-169.7886,301.13,78,75,2.57,NU,1675115534
463,puerto escondido,15.8693,-97.0726,301.81,55,0,2.71,MX,1675115534
464,rincon,32.296,-81.2354,296.13,86,100,3.6,US,1675115431
465,tecolutilla,18.2831,-93.3336,299.93,70,5,2.36,MX,1675115535
466,labuan,-0.6985,119.8499,297.7,89,100,1.61,ID,1675115536
467,tunceli,39.1061,39.5483,274.16,78,99,1.78,TR,1675115536
468,ahipara,-35.1664,173.1562,293.45,95,100,9.19,NZ,1675115537
469,fort-shevchenko,44.5086,50.2619,274.13,52,99,4.29,KZ,1675115538
470,mwinilunga,-11.7315,24.426,290.13,97,100,1.48,ZM,1675115538
471,luceville,48.5289,-68.3468,263.84,79,100,2.57,CA,1675115539
472,angoche,-16.2292,39.9081,298.86,87,1,1.23,MZ,1675115540
473,hondo,29.3474,-99.1412,277.91,89,100,6.69,US,1675115540
474,filadelfia,39.9527,-75.1635,285.87,67,20,2.57,US,1675115542
475,penon blanco,24.7914,-104.0342,298.68,18,63,8.25,MX,1675115542
476,bindura,-17.299,31.33,291.09,91,69,0.34,ZW,1675115543
477,sinnamary,5.3771,-52.9572,297.26,90,37,3.33,GF,1675115543
478,milas,37.3163,27.78,276.71,75,0,2.06,TR,1675115544
479,catalina foothills,32.2979,-110.9187,291.78,32,0,3.13,US,1675115445
480,petropavlovsk-kamchatskiy,53.02,158.6471,266.21,75,58,8.45,RU,1675115545
481,flinders,-20.8629,144.2526,299.91,72,100,2.37,AU,1675115545
482,college,45.3266,-75.8386,265.67,87,100,3.13,CA,1675115546
483,strezhevoy,60.7328,77.6008,262.07,95,100,3.56,RU,1675115547
484,mecca,21.4208,39.8269,296.86,74,57,0.27,SA,1675115547
485,karaton,-6.3424,106.1045,296.14,93,94,1.34,ID,1675115548
486,poum,-20.2317,164.0299,298.55,72,86,1.77,NC,1675115548
487,taoudenni,22.6762,-3.9805,288.72,19,25,5.61,ML,1675115549
488,yerbogachen,61.275,108.0097,239.17,100,81,1.22,RU,1675115549
489,ostersund,63.1794,14.6357,272.38,93,40,9.77,SE,1675115550
490,morondava,-20.2951,44.2786,299.52,84,9,2.03,MG,1675115550
491,chum phae,16.54,102.1022,287.28,52,59,0.52,TH,1675115551
492,burnie,-41.0524,145.9064,289.73,79,75,1.49,AU,1675115334
493,marang,5.2065,103.2043,299.09,88,100,4.57,MY,1675115552
494,san cristobal,7.7757,-72.2214,298.08,52,8,1.73,VE,1675115552
495,viedma,-40.8084,-62.9947,298.8,54,49,11.11,AR,1675115553
496,kinablangan,7.6913,126.5516,298.17,86,89,1.3,PH,1675115554
497,ngunguru,-35.6334,174.5008,293.29,94,100,11.6,NZ,1675115554
498,nouakchott,18.0792,-15.978,292.11,56,35,4.39,MR,1675115217
499,pravda,43.8732,26.9996,272.6,85,52,4.16,BG,1675115555
500,pilar,9.8638,126.1003,299.62,82,77,6.76,PH,1675115556
501,bargal,11.2868,51.078,295.09,78,62,4.13,SO,1675115556
502,vanavara,60.3452,102.2809,240.64,100,80,1.07,RU,1675115557
503,nakamura,35.4624,134.172,273.88,93,75,2.57,JP,1675115557
504,sayyan,15.1718,44.3254,285.27,55,65,0.73,YE,1675115558
505,san miguel,28.0992,-16.6168,286.57,60,75,5.14,ES,1675115559
506,sayhat,26.475,50.0416,289.27,44,4,6.38,SA,1675115559
507,zvishavane,-20.3159,30.0527,292.63,88,100,2.92,ZW,1675115560
508,port hardy,50.7244,-127.4976,275.14,75,100,2.06,CA,1675115560
509,artyk,37.5516,59.3273,278.79,57,36,3.28,TM,1675115561
510,kazachinskoye,57.6944,93.281,246.14,100,100,0.95,RU,1675115561
511,wick,58.4426,-3.0916,279.39,87,100,4.63,GB,1675115562
512,lucapa,-8.4195,20.7411,291.46,97,92,0.86,AO,1675115562
513,la romana,38.3678,-0.8961,279.15,70,1,2.02,ES,1675115563
514,horsham,51.063,-0.3295,278.29,87,0,1.54,GB,1675115563
515,cabedelo,-6.9732,-34.8352,300.53,72,28,5.77,BR,1675115564
516,kapuskasing,49.4167,-82.4333,253.2,59,40,3.6,CA,1675115564
517,werda,50.4375,12.3033,274.94,89,100,5.93,DE,1675115565
518,ferkessedougou,9.594,-5.1976,299.39,15,18,2.23,CI,1675115565
519,waitati,-45.7479,170.5729,293.71,75,43,4.29,NZ,1675115566
520,hami,42.8174,93.5142,268.5,27,100,3.58,CN,1675115566
521,luan,39.763,118.6588,269.99,46,0,1.92,CN,1675115567
522,mossendjo,-2.9455,12.7153,293.61,99,100,0.47,CG,1675115567
523,dombarovskiy,50.7601,59.5368,255.33,97,78,2.85,RU,1675115568
524,nalut,31.8638,10.9828,277.78,55,6,1.81,LY,1675115569
525,shenjiamen,29.9479,122.2798,283.74,67,0,8.58,CN,1675115569
526,marrakesh,31.6258,-7.9892,285.12,54,75,2.06,MA,1675115570
527,fougamou,-1.2165,10.5914,295.88,98,93,1.13,GA,1675115570
528,labytnangi,66.6615,66.3811,248.17,99,95,0.96,RU,1675115571
529,moche,-8.1714,-79.0089,298.25,69,75,4.12,PE,1675115571
530,christchurch,-43.531,172.6366,295.91,74,100,1.03,NZ,1675115389
531,vydrino,51.4611,104.6442,264.15,80,100,3.68,RU,1675115572
532,grants,35.1536,-107.8539,282.27,14,0,5.14,US,1675115377
533,sisimiut,66.9372,-53.6665,260.83,89,100,3.33,GL,1675115573
534,bossier city,32.5369,-93.6953,281.72,91,100,3.6,US,1675115573
535,klaksvik,62.2266,-6.5853,277.73,98,100,13.31,FO,1675115574
536,wattegama,6.7947,81.5083,295.8,89,100,1.31,LK,1675115574
537,attawapiskat,52.9244,-82.427,247.15,58,0,4.63,CA,1675115575
538,kyabe,9.4539,18.9443,302.31,14,0,1.5,TD,1675115575
539,huarmey,-10.0687,-78.1522,296.48,79,92,2.94,PE,1675115576
540,xinzhou,38.4139,112.7305,269.87,28,24,0.73,CN,1675115577
541,rio grande,-53.7857,-67.7016,287.17,38,0,13.38,AR,1675115577
542,bichura,50.5886,107.5993,258.59,95,100,1.5,RU,1675115578
543,nuevo progreso,26.0544,-97.9518,301.14,76,100,5.66,US,1675115578
544,nyahururu,0.0333,36.3666,283.34,85,39,1.7,KE,1675115579
545,nelson bay,-32.7218,152.1441,297.49,89,97,4.47,AU,1675115579
546,husavik,66.0433,-17.341,269.04,91,100,9.56,IS,1675115580
547,olga,45.107,7.2736,278.36,38,20,4.89,IT,1675115580
548,nago,26.5915,127.9773,284.57,64,0,1.96,JP,1675115581
549,manggar,-2.8673,108.2759,298.13,92,100,3.41,ID,1675115581
550,fayaoue,-20.6507,166.5358,298.55,80,3,3.63,NC,1675115582
551,ballina,-28.8657,153.5659,296.49,99,100,3.88,AU,1675115583
552,maloyaz,55.1826,58.1551,265.69,89,100,4.75,RU,1675115583
553,grand gaube,-20.0086,57.6644,298.92,80,39,2.11,MU,1675115584
554,port pirie,-33.18,138.01,292.63,63,16,3.07,AU,1675115583
555,qasigiannguit,68.8194,-51.1934,258.32,89,100,3.11,GL,1675115585
556,svetlyy,64.042,42.6973,268.5,94,100,5.84,RU,1675115586
557,channel-port aux basques,47.5777,-59.1424,271.74,77,100,4.37,CA,1675115587
558,calabozo,8.918,-67.4173,305.97,26,7,2.55,VE,1675115587
559,sorkjosen,69.786,20.9503,270.12,91,76,2.32,NO,1675115588
560,cibitoke,-2.8919,29.1244,292.25,83,80,0.63,BI,1675115589
561,batticaloa,7.7356,81.6942,297.16,92,100,6.69,LK,1675115589
562,ucluelet,48.9427,-125.546,277.53,78,99,1.89,CA,1675115590
563,blagoyevo,63.4212,47.9545,265.87,91,100,5.62,RU,1675115591
564,kaeo,-35.1017,173.7751,295.07,96,100,9.67,NZ,1675115591
565,landau,49.1983,8.1123,277.82,87,61,3.72,DE,1675115592
566,surt,31.206,16.5836,287.56,62,76,6.38,LY,1675115593
567,pochinki,55.3653,38.1134,271.92,79,100,7.0,RU,1675115593
568,luau,-10.7026,22.2275,291.82,95,100,0.86,AO,1675115594
569,roma,41.8933,12.4829,281.15,80,0,1.54,IT,1675115595
570,sarangani,5.4123,125.4219,300.2,76,94,9.19,PH,1675115595
571,kenai,60.5544,-151.2583,274.87,93,20,0.0,US,1675115596
572,pundaguitan,6.3759,126.1644,299.83,81,100,5.75,PH,1675115596
573,tuensang,26.2393,94.8147,282.47,65,0,1.3,IN,1675115597
574,loreto,43.4395,13.607,280.87,39,6,2.04,IT,1675115598
575,tlacotepec,18.813,-98.7493,299.91,22,0,3.22,MX,1675115598
576,abong mbang,3.9896,13.1739,295.25,66,52,1.66,CM,1675115599
577,narsaq,60.9127,-46.0453,260.66,73,33,4.7,GL,1675115599
578,coahuayana,18.622,-100.3485,304.46,20,0,2.22,MX,1675115600
579,shebalino,52.7185,85.8106,252.9,100,61,1.68,RU,1675115601
580,saint-leu,-21.1678,55.2882,299.21,83,68,3.42,RE,1675115601
581,uarini,-2.9827,-65.1579,298.34,93,93,0.51,BR,1675115602
582,morropon,-5.7512,-78.539,307.83,29,50,2.54,PE,1675115603
583,pedernales,17.8589,-71.2917,302.14,73,18,6.76,DO,1675115603
584,sansai,18.8114,99.0243,291.96,90,0,1.03,TH,1675115604
585,gao,16.2788,-0.0412,292.46,5,100,4.48,ML,1675115604
